uid	sid
21185	38692
21185	22596
21185	1858
21185	15974
21185	22794
21185	243
21185	8091
21185	4178
21186	7717
21186	3121
21186	6212
21186	34934
21187	38828
21187	29736
21187	35303
21187	1533
21188	15902
21188	16658
21188	18221
21189	26389
21189	25197
21189	23156
21189	38951
21190	6499
21190	38748
21190	11253
21191	33677
21191	30322
21191	25823
21192	4034
21192	21752
21192	18909
21193	6419
21193	21272
21193	9068
21193	27369
21194	3540
21194	14028
21194	19207
21194	4036
21195	27072
21195	29069
21195	21762
21195	32793
21195	2509
21196	36609
21196	36004
21196	36195
21197	10835
21197	14392
21197	22251
21198	6254
21198	11215
21198	17701
21198	6779
21198	19403
21199	2609
21199	29639
21199	34274
21200	2737
21200	13558
21200	37147
21200	4020
21201	10748
21201	38654
21201	4673
21202	14862
21202	33078
21202	9124
21202	29918
21203	7679
21203	4200
21203	12626
21204	11504
21204	22159
21204	39408
21205	39252
21205	10161
21205	21939
21205	21046
21205	13657
21205	33936
21206	14614
21206	20460
21206	675
21206	19810
21206	7683
21207	24718
21207	8011
21207	29844
21208	9356
21208	5253
21208	32216
21208	25681
21209	38752
21209	8186
21209	22905
21209	4599
21210	33174
21210	35415
21210	18066
21210	31759
21211	29812
21211	1084
21211	31801
21211	4933
21211	31043
21211	28474
21211	27828
21211	29478
21212	25037
21212	37716
21212	22965
21212	5793
21213	5969
21213	23860
21213	11929
21214	39219
21214	31698
21214	5942
21215	24909
21215	12435
21215	7230
21216	8974
21216	11192
21216	39476
21216	21527
21216	37174
21216	20046
21216	33925
21216	1150
21216	35374
21216	32511
21216	37319
21216	15286
21216	22851
21217	6812
21217	9459
21217	16171
21217	2432
21218	37718
21218	9494
21218	29275
21218	16218
21219	38358
21219	15912
21219	22548
21219	35539
21219	38735
21220	23390
21220	12505
21220	20175
21220	33505
21220	2638
21220	19207
21221	17626
21221	18727
21221	3990
21222	15195
21222	35945
21222	5826
21223	38632
21223	31369
21223	14723
21223	3485
21224	37528
21224	28336
21224	15280
21225	29487
21225	29862
21225	32877
21226	17810
21226	39332
21226	10592
21226	33788
21226	33272
21227	38632
21227	2672
21227	7770
21227	4222
21228	31716
21228	1189
21228	32329
21228	11400
21229	16404
21229	19967
21229	18503
21229	36813
21229	25142
21229	32281
21230	35265
21230	1410
21230	25324
21230	12692
21230	20543
21231	21265
21231	9559
21231	30007
21232	10085
21232	34804
21232	26683
21232	25571
21232	38148
21233	34497
21233	12510
21233	12813
21234	22802
21234	22311
21234	1934
21235	5689
21235	28488
21235	9214
21236	17269
21236	28829
21236	37331
21237	9714
21237	30853
21237	13971
21237	5285
21238	36203
21238	17130
21238	12649
21238	13313
21239	38281
21239	6129
21239	11408
21240	7982
21240	36601
21240	3452
21241	9049
21241	16636
21241	16056
21241	37078
21241	12318
21241	25582
21241	23078
21242	3452
21242	30420
21242	34554
21243	16797
21243	37618
21243	28484
21244	34533
21244	20335
21244	34573
21245	36687
21245	9250
21245	30369
21245	37611
21245	6072
21246	29206
21246	16812
21246	6049
21246	34435
21246	39217
21247	31452
21247	29745
21247	33601
21247	10078
21248	31487
21248	30904
21248	10493
21249	9241
21249	3547
21249	7520
21249	10532
21249	304
21249	20222
21249	16340
21250	33946
21250	31532
21250	21848
21250	7690
21250	22581
21250	24729
21251	4232
21251	4238
21251	13572
21251	9928
21251	29155
21252	38117
21252	19163
21252	15286
21252	33263
21253	16340
21253	104
21253	30576
21254	14635
21254	2065
21254	402
21254	18754
21255	9124
21255	31129
21255	1946
21256	25565
21256	11504
21256	7326
21257	9504
21257	30835
21257	2075
21257	25202
21258	28733
21258	4212
21258	20079
21258	2629
21259	13212
21259	28212
21259	16218
21259	7118
21259	34777
21260	33659
21260	308
21260	15336
21261	11318
21261	20805
21261	23849
21261	5227
21261	4936
21262	4153
21262	21271
21262	35984
21263	26224
21263	7664
21263	33932
21264	13229
21264	19555
21264	29504
21264	1721
21265	23004
21265	3971
21265	24053
21265	19480
21266	13468
21266	10726
21266	16239
21266	23231
21266	26085
21267	39149
21267	3272
21267	36749
21268	15543
21268	2356
21268	19647
21269	19355
21269	2287
21269	11048
21269	8825
21269	12141
21269	21616
21270	34015
21270	33160
21270	30058
21271	947
21271	32787
21271	12862
21272	26346
21272	2650
21272	11421
21273	14188
21273	27466
21273	26135
21273	14996
21274	20123
21274	32018
21274	17888
21275	7327
21275	20622
21275	37403
21275	5661
21276	34587
21276	2454
21276	22266
21276	26990
21276	1104
21277	23333
21277	6307
21277	31192
21277	7873
21278	33592
21278	28768
21278	29107
21279	36899
21279	18831
21279	24379
21279	19301
21279	31053
21280	238
21280	21507
21280	39452
21281	29254
21281	19456
21281	19925
21281	25349
21282	1206
21282	15336
21282	13192
21283	18025
21283	21964
21283	26356
21284	25584
21284	17712
21284	39305
21284	26574
21284	21982
21284	16341
21284	35049
21285	8281
21285	7752
21285	16629
21285	3743
21285	16587
21286	821
21286	5692
21286	16948
21286	6755
21286	28887
21286	39369
21286	26230
21287	25788
21287	28708
21287	32472
21287	21377
21287	32957
21288	2255
21288	29012
21288	26834
21288	22163
21288	17249
21288	8859
21288	36296
21288	4069
21289	26123
21289	32335
21289	16218
21289	5383
21289	36794
21289	24985
21289	1358
21289	15988
21289	16369
21290	35265
21290	35939
21290	35435
21291	8528
21291	19849
21291	21303
21292	31281
21292	24663
21292	20046
21293	39047
21293	21207
21293	22221
21294	3092
21294	39365
21294	13631
21294	15958
21294	11031
21294	10941
21294	37829
21295	1713
21295	28534
21295	13607
21296	8553
21296	16995
21296	2249
21296	19725
21296	12039
21296	37588
21297	32718
21297	97
21297	25933
21297	29600
21298	19864
21298	22189
21298	36383
21298	15031
21298	36450
21299	8383
21299	26901
21299	34952
21299	5541
21300	21495
21300	22356
21300	23164
21300	26221
21300	16013
21301	1123
21301	17605
21301	16218
21301	35436
21301	36254
21301	39425
21301	14261
21301	21065
21302	4584
21302	28821
21302	16317
21303	30443
21303	21011
21303	11220
21303	22574
21304	12505
21304	22574
21304	34376
21304	38516
21304	8580
21305	34677
21305	19617
21305	29883
21305	4823
21305	31293
21305	23563
21305	8309
21306	13778
21306	527
21306	30008
21307	1160
21307	21629
21307	34405
21308	36668
21308	7771
21308	17773
21309	14442
21309	36821
21309	34906
21310	21904
21310	32933
21310	982
21311	27431
21311	16399
21311	28615
21312	26689
21312	39372
21312	10253
21313	31011
21313	32897
21313	38629
21313	28306
21313	38326
21314	5693
21314	35695
21314	28662
21315	38070
21315	11749
21315	28030
21316	37442
21316	23141
21316	32261
21317	38692
21317	13662
21317	26139
21318	33144
21318	24763
21318	35379
21319	14246
21319	11445
21319	39117
21319	30360
21319	11034
21320	10802
21320	26574
21320	8254
21320	23058
21320	10082
21321	23842
21321	12050
21321	24985
21321	20860
21321	25893
21321	27211
21322	26886
21322	20067
21322	8632
21322	2512
21323	27726
21323	20824
21323	29177
21323	27659
21324	511
21324	14580
21324	11097
21325	9701
21325	421
21325	29600
21325	29315
21326	20002
21326	25385
21326	36234
21326	11777
21326	35570
21327	13601
21327	7057
21327	6343
21328	30793
21328	32875
21328	12601
21328	16003
21329	26467
21329	36915
21329	37716
21330	35313
21330	1539
21330	30442
21330	33712
21330	30268
21330	12162
21330	36016
21330	19459
21330	15919
21331	22637
21331	34475
21331	148
21331	25120
21331	2028
21331	7669
21331	27021
21331	2686
21331	32925
21331	5182
21332	32507
21332	1755
21332	2997
21333	8585
21333	12507
21333	27703
21334	37480
21334	23859
21334	16166
21335	6393
21335	38714
21335	16153
21336	11211
21336	35779
21336	4262
21337	11002
21337	16859
21337	30555
21337	33594
21338	27415
21338	24889
21338	3341
21338	14202
21339	25667
21339	26648
21339	8365
21339	21237
21340	33021
21340	12773
21340	32074
21340	13009
21340	6706
21341	3322
21341	20120
21341	37539
21341	8957
21342	20275
21342	20968
21342	38252
21343	35115
21343	1676
21343	12142
21343	20926
21344	18674
21344	21469
21344	29914
21345	18700
21345	8768
21345	977
21345	5503
21346	7118
21346	16672
21346	28122
21346	15799
21346	39110
21346	24521
21346	7222
21347	15947
21347	24365
21347	37901
21347	6836
21347	23296
21347	14869
21347	32119
21347	37284
21347	36082
21347	8068
21347	32462
21348	37752
21348	31932
21348	17808
21348	29200
21349	6487
21349	25180
21349	22677
21349	16685
21350	11000
21350	11787
21350	30513
21351	1820
21351	14463
21351	29048
21352	12275
21352	9801
21352	31772
21352	35400
21352	5575
21352	27325
21352	13111
21352	9777
21353	34268
21353	5320
21353	4216
21353	17854
21354	26508
21354	18392
21354	2159
21354	919
21354	27400
21355	15932
21355	12197
21355	17477
21355	23025
21355	11202
21355	20865
21355	5234
21355	18025
21355	20846
21355	17305
21355	34713
21355	27142
21355	16513
21355	20617
21356	24524
21356	37233
21356	25002
21356	19665
21357	31320
21357	35017
21357	24390
21358	25990
21358	31875
21358	28889
21358	14365
21358	30
21359	748
21359	5575
21359	6524
21360	37453
21360	11254
21360	38464
21360	12187
21361	38628
21361	15368
21361	155
21362	21057
21362	757
21362	17269
21362	27360
21362	26629
21362	36104
21362	31837
21362	687
21362	21034
21362	30465
21362	22919
21362	26317
21362	23083
21362	16105
21362	24006
21362	11815
21362	32057
21362	5544
21363	2849
21363	20197
21363	3611
21363	16970
21364	35582
21364	23973
21364	7649
21365	21584
21365	5470
21365	15062
21365	13699
21366	33826
21366	30910
21366	30402
21366	32528
21367	10678
21367	38824
21367	35193
21368	7991
21368	24232
21368	4544
21369	26394
21369	31321
21369	37613
21369	10532
21370	9188
21370	35435
21370	20064
21371	15448
21371	1123
21371	9356
21371	1600
21371	30769
21372	13337
21372	12155
21372	6273
21372	17207
21373	35806
21373	21499
21373	7073
21374	5138
21374	10690
21374	11243
21374	30173
21374	9539
21375	21688
21375	23712
21375	24730
21375	19488
21376	9027
21376	7469
21376	15733
21376	17056
21376	4364
21377	25191
21377	27166
21377	19518
21378	35395
21378	39254
21378	7795
21379	24304
21379	4366
21379	13894
21379	28636
21380	15981
21380	34356
21380	4607
21381	97
21381	20512
21381	16959
21381	24914
21382	32558
21382	11192
21382	25221
21382	23849
21382	35930
21382	31320
21383	11555
21383	22362
21383	22177
21383	24113
21383	1652
21383	30088
21384	27994
21384	28800
21384	28606
21384	36231
21384	13105
21384	14838
21384	7669
21384	18405
21385	33320
21385	28272
21385	12703
21385	29404
21385	26881
21386	35286
21386	15958
21386	23849
21387	446
21387	28101
21387	38144
21387	18857
21387	22057
21387	591
21388	12244
21388	20524
21388	27905
21388	37274
21388	10206
21388	30702
21388	20844
21388	11276
21388	19020
21388	32664
21389	15686
21389	17206
21389	10908
21389	12100
21389	17285
21389	3495
21389	31592
21390	29931
21390	7567
21390	671
21390	13788
21390	32652
21390	17607
21390	12004
21390	36151
21391	7276
21391	23690
21391	37055
21392	34518
21392	554
21392	3460
21393	11425
21393	37169
21393	6415
21394	39269
21394	10698
21394	27388
21395	19117
21395	8437
21395	7902
21395	35724
21396	3906
21396	25012
21396	3884
21396	25933
21397	33630
21397	36926
21397	31894
21397	2950
21397	2769
21397	37767
21398	38628
21398	20276
21398	3593
21398	6151
21398	24739
21398	15390
21398	23739
21398	36355
21399	15762
21399	17792
21399	15369
21400	31319
21400	29358
21400	24156
21401	21917
21401	19647
21401	13298
21402	15388
21402	32851
21402	15762
21402	37947
21403	13063
21403	9437
21403	31586
21403	26564
21404	12197
21404	26213
21404	5095
21404	23849
21404	411
21404	32567
21404	27678
21404	21939
21404	5896
21404	13208
21405	24624
21405	22030
21405	37631
21405	19730
21405	16268
21405	20473
21405	20401
21405	893
21405	20631
21405	38788
21405	3456
21405	26147
21405	12408
21406	14959
21406	14375
21406	36755
21407	10835
21407	6407
21407	25018
21408	29931
21408	33760
21408	24535
21408	23696
21408	33450
21408	27467
21409	36197
21409	15687
21409	14035
21410	7980
21410	19383
21410	20449
21410	16703
21410	17447
21410	32588
21411	7712
21411	32755
21411	35786
21411	16179
21411	9431
21411	16074
21411	1267
21411	16426
21412	4057
21412	15682
21412	25221
21412	1718
21412	3935
21413	12959
21413	24651
21413	28294
21413	8002
21413	26618
21413	9092
21413	2062
21413	26050
21413	13896
21413	37663
21413	16488
21413	32930
21413	20257
21413	14087
21413	4922
21413	30882
21413	39403
21413	16343
21413	35702
21413	36330
21413	32243
21413	36177
21413	37898
21413	18827
21413	30600
21414	12554
21414	18230
21414	8533
21415	21605
21415	205
21415	11522
21415	19327
21415	30526
21415	5038
21415	34632
21416	5412
21416	25896
21416	29309
21417	19375
21417	1620
21417	4565
21418	19093
21418	14563
21418	31708
21419	25434
21419	16326
21419	31072
21419	1568
21419	21713
21420	651
21420	33362
21420	27116
21420	32313
21421	34905
21421	23849
21421	20203
21421	32782
21421	1131
21421	5818
21422	31540
21422	27463
21422	19555
21422	34017
21423	32603
21423	37963
21423	36466
21423	2552
21423	5058
21423	15962
21423	19747
21423	13436
21423	25902
21423	34490
21424	2419
21424	5055
21424	12149
21425	16241
21425	12960
21425	27964
21426	20851
21426	14087
21426	31238
21426	4312
21427	16359
21427	26428
21427	11430
21428	5960
21428	13716
21428	36424
21429	22278
21429	39021
21429	19112
21429	666
21429	11507
21429	31911
21430	4419
21430	7791
21430	5420
21431	7082
21431	10099
21431	26982
21431	38165
21431	5610
21432	2958
21432	6174
21432	38366
21433	24863
21433	22441
21433	14105
21433	29767
21434	33776
21434	5544
21434	14023
21435	21998
21435	23650
21435	5555
21436	5272
21436	39268
21436	23267
21437	1149
21437	9309
21437	38719
21438	36969
21438	23497
21438	30738
21438	22349
21439	26765
21439	8024
21439	24043
21439	1084
21440	3384
21440	2730
21440	11746
21441	45
21441	32859
21441	25950
21441	19002
21441	11246
21441	10192
21441	31450
21442	11422
21442	32788
21442	20437
21442	31335
21443	38212
21443	29658
21443	27277
21443	15463
21443	36972
21444	13553
21444	24651
21444	4605
21444	679
21444	4152
21444	20631
21444	22362
21444	32296
21445	5561
21445	1957
21445	7262
21446	19091
21446	22337
21446	29573
21447	24344
21447	340
21447	32078
21447	32127
21447	18103
21447	34658
21447	30688
21447	37529
21447	31324
21448	36334
21448	32453
21448	32004
21449	28415
21449	24833
21449	7339
21449	27966
21449	20238
21449	27429
21449	7669
21450	17618
21450	32692
21450	5298
21451	32073
21451	18804
21451	39170
21452	24254
21452	12131
21452	36615
21453	28228
21453	11084
21453	13441
21454	37179
21454	25135
21454	19162
21454	35763
21454	33667
21454	34018
21454	27451
21454	4955
21454	7079
21455	34426
21455	25839
21455	2033
21455	10045
21455	38576
21455	35248
21455	34115
21456	17269
21456	37147
21456	19239
21456	25963
21456	14577
21456	28303
21457	16445
21457	21929
21457	27132
21457	22182
21458	8385
21458	2085
21458	34355
21459	23450
21459	13573
21459	38089
21459	21471
21459	6484
21459	29918
21460	8886
21460	10354
21460	6974
21460	3036
21461	25640
21461	19912
21461	34435
21461	18821
21461	11927
21461	18130
21461	31741
21461	26191
21462	29386
21462	23359
21462	19176
21462	11458
21462	14691
21462	36351
21462	32558
21462	7390
21462	8817
21463	7182
21463	22641
21463	33571
21463	6336
21464	21697
21464	39238
21464	25678
21464	4468
21465	6176
21465	600
21465	28960
21465	33779
21466	9629
21466	38980
21466	687
21467	21421
21467	17006
21467	1616
21467	13063
21467	20410
21467	23662
21467	19358
21467	29787
21468	33681
21468	8998
21468	6780
21469	29055
21469	30265
21469	21163
21469	5487
21469	155
21469	21065
21469	15036
21469	37868
21469	33246
21469	36942
21469	8077
21469	9970
21469	38695
21469	35538
21469	20138
21469	25601
21469	22909
21469	16779
21469	771
21470	18837
21470	25180
21470	33262
21470	38682
21470	23288
21470	28023
21470	21784
21470	16301
21470	26305
21470	30393
21470	16128
21470	37274
21470	19205
21470	37075
21471	15516
21471	511
21471	32726
21471	33935
21472	32686
21472	26518
21472	24433
21473	22625
21473	38455
21473	35950
21473	36361
21473	14633
21473	34635
21473	30471
21473	3914
21474	13842
21474	38760
21474	33354
21474	33794
21474	38265
21475	29953
21475	4620
21475	8098
21475	24430
21475	3733
21476	28530
21476	31420
21476	36410
21477	27925
21477	3032
21477	4382
21478	7321
21478	32260
21478	15717
21479	7181
21479	5835
21479	36761
21480	12886
21480	17810
21480	2043
21481	12829
21481	14297
21481	13510
21482	35454
21482	4253
21482	33077
21483	30279
21483	437
21483	34850
21483	35366
21483	29497
21484	23519
21484	20299
21484	10350
21484	934
21484	15345
21484	13495
21484	27185
21484	30
21485	37313
21485	31552
21485	16584
21485	36798
21485	20730
21485	8180
21485	33136
21486	31874
21486	15845
21486	38252
21487	14586
21487	39093
21487	19078
21488	3501
21488	26147
21488	20401
21489	25928
21489	11100
21489	26621
21489	38265
21489	33565
21489	30379
21489	5316
21490	35604
21490	18193
21490	10587
21490	19358
21491	17810
21491	1437
21491	7296
21492	2262
21492	35768
21492	36958
21493	32170
21493	10036
21493	33963
21493	8571
21493	20894
21493	25610
21494	35670
21494	14835
21494	2226
21494	22768
21495	8560
21495	26916
21495	32184
21495	28252
21495	37884
21495	32261
21495	2668
21496	27050
21496	14095
21496	22825
21496	15907
21497	10529
21497	27058
21497	14780
21497	21046
21497	31184
21497	38185
21497	9086
21497	33661
21497	2690
21497	36257
21498	13346
21498	2026
21498	34802
21499	21095
21499	963
21499	16617
21499	13580
21499	21851
21499	2284
21499	4397
21499	23730
21500	24194
21500	23849
21500	2512
21500	33963
21501	13207
21501	2486
21501	6284
21502	4391
21502	10079
21502	37180
21503	17321
21503	30249
21503	1747
21503	15635
21504	27457
21504	29111
21504	6759
21504	38035
21505	22370
21505	15983
21505	11736
21505	5412
21506	28292
21506	4747
21506	26564
21507	27546
21507	29364
21507	23162
21507	19337
21507	24769
21508	31340
21508	32857
21508	18475
21509	20500
21509	9267
21509	26393
21510	30426
21510	7711
21510	32999
21510	16921
21511	24685
21511	6493
